"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.367218000E0,5.298980713E-2,-8.397537231E-2,9.774224396E0,9.774728759E0
6.377250000E0,3.218307495E-2,-8.083190918E-2,9.769134979E0,9.769522393E0
6.387283000E0,4.670288086E-2,-1.008901978E-1,9.778415680E0,9.779047663E0
6.397315000E0,5.164260864E-2,-8.622070312E-2,9.798473969E0,9.798989391E0
6.407346000E0,5.688171387E-2,-8.547225952E-2,9.790839844E0,9.791378140E0
6.417377000E0,6.481521606E-2,-9.475296021E-2,9.779912567E0,9.780586330E0
6.427409000E0,6.227050781E-2,-8.861572266E-2,9.771829376E0,9.772429571E0
6.437440000E0,7.319778442E-2,-7.125183105E-2,9.782906342E0,9.783439642E0
6.447472000E0,6.750961304E-2,-6.765930176E-2,9.765991516E0,9.766459216E0
6.457504000E0,7.738906860E-2,-7.170089722E-2,9.773176575E0,9.773745978E0
6.467535000E0,7.364685059E-2,-7.514373779E-2,9.770781555E0,9.771348046E0
6.477568000E0,8.202941895E-2,-6.481521606E-2,9.779912567E0,9.780471341E0
6.487599000E0,7.035369873E-2,-7.589218140E-2,9.771230621E0,9.771778606E0
6.497631000E0,8.113128662E-2,-7.649093628E-2,9.793683929E0,9.794318662E0
6.507663000E0,6.810836792E-2,-9.205856323E-2,9.782457275E0,9.783127510E0
6.517695000E0,6.436614990E-2,-8.128097534E-2,9.762997742E0,9.763548254E0
6.527726000E0,6.975494385E-2,-9.011260986E-2,9.772577820E0,9.773242209E0
6.537759000E0,6.496490479E-2,-7.020401001E-2,9.800569611E0,9.801036360E0
6.547790000E0,6.795867920E-2,-8.217910767E-2,9.808952179E0,9.809531826E0
6.557822000E0,4.969665527E-2,-8.083190918E-2,9.776619415E0,9.777079868E0
6.567853000E0,7.424560547E-2,-8.397537231E-2,9.770182800E0,9.770825770E0
6.577885000E0,5.179229736E-2,-7.843688965E-2,9.779164124E0,9.779615828E0
6.587916000E0,3.981719971E-2,-7.559280396E-2,9.786648560E0,9.787021493E0
6.597948000E0,3.188369751E-2,-8.592132568E-2,9.787995758E0,9.788424797E0
6.607980000E0,4.745132446E-2,-9.175918579E-2,9.760453033E0,9.760999682E0
6.618012000E0,4.041595459E-2,-9.026229858E-2,9.778565369E0,9.779065467E0
6.628044000E0,5.987548828E-2,-9.984237671E-2,9.796378326E0,9.797070067E0
6.638077000E0,7.379653931E-2,-9.834548950E-2,9.790690155E0,9.791462173E0
6.648109000E0,9.011260986E-2,-9.744735718E-2,9.774074707E0,9.774975839E0
6.658141000E0,9.520202637E-2,-6.361770630E-2,9.774972839E0,9.775643439E0
6.668174000E0,5.807922363E-2,-7.364685059E-2,9.772278442E0,9.772728535E0
6.678206000E0,6.885681152E-2,-6.945556641E-2,9.785001984E0,9.785490747E0
6.688238000E0,5.957611084E-2,-7.993377686E-2,9.770033112E0,9.770541731E0
6.698270000E0,7.319778442E-2,-7.963439941E-2,9.782457275E0,9.783055244E0
6.708303000E0,6.107299805E-2,-8.607101440E-2,9.781708832E0,9.782278150E0
6.718335000E0,6.601272583E-2,-9.385482788E-2,9.784253540E0,9.784926354E0
6.728368000E0,7.798782349E-2,-1.137634277E-1,9.795180817E0,9.796151869E0
6.738400000E0,7.394622803E-2,-9.370513916E-2,9.775571594E0,9.776300358E0
6.748433000E0,7.005432129E-2,-8.726852417E-2,9.783954163E0,9.784594139E0
6.758465000E0,8.397537231E-2,-8.427474976E-2,9.796078949E0,9.796801359E0
6.768496000E0,6.227050781E-2,-9.056167603E-2,9.780960388E0,9.781577846E0
6.778528000E0,4.969665527E-2,-7.229965210E-2,9.759554901E0,9.759949225E0
6.788559000E0,4.131408691E-2,-7.454498291E-2,9.767638092E0,9.768009915E0
6.798590000E0,5.149291992E-2,-7.679031372E-2,9.795330505E0,9.795766840E0
6.808621000E0,5.837860107E-2,-8.652008057E-2,9.786349182E0,9.786905747E0
6.818652000E0,6.047424316E-2,-8.607101440E-2,9.774374084E0,9.774940107E0
6.828683000E0,6.900650024E-2,-9.774673462E-2,9.767937469E0,9.768670264E0
6.838714000E0,6.122268677E-2,-9.205856323E-2,9.780960388E0,9.781585204E0
6.848745000E0,9.056167603E-2,-7.798782349E-2,9.775870972E0,9.776601494E0
6.858775000E0,5.104385376E-2,-7.409591675E-2,9.775421906E0,9.775835980E0
6.868806000E0,6.002517700E-2,-8.292755127E-2,9.778565369E0,9.779101220E0
6.878837000E0,6.810836792E-2,-8.666976929E-2,9.758357391E0,9.758979935E0
6.888869000E0,6.466552734E-2,-7.933502197E-2,9.786798248E0,9.787333428E0
6.898900000E0,6.376739502E-2,-8.277786255E-2,9.780960388E0,9.781518521E0
6.908932000E0,7.813751221E-2,-9.505233765E-2,9.768087158E0,9.768862121E0
6.918963000E0,7.170089722E-2,-9.490264893E-2,9.770931244E0,9.771655177E0
6.928990750E0,7.334747314E-2,-8.562194824E-2,9.787995758E0,9.788645051E0
6.939022750E0,6.301895142E-2,-9.639953613E-2,9.791438599E0,9.792115915E0
6.949054750E0,6.361770630E-2,-8.981323242E-2,9.767488403E0,9.768108483E0
6.959085750E0,6.900650024E-2,-8.846603394E-2,9.774823151E0,9.775467036E0
6.969116750E0,5.673202515E-2,-7.948471069E-2,9.778565369E0,9.779052971E0
6.979147750E0,4.116439819E-2,-8.008346558E-2,9.790390778E0,9.790804842E0
6.989178750E0,5.388793945E-2,-9.101074219E-2,9.781708832E0,9.782280641E0
6.999210750E0,5.897735596E-2,-6.706054688E-2,9.781708832E0,9.782116495E0
7.009241750E0,6.810836792E-2,-7.993377686E-2,9.774673462E0,9.775237565E0
7.019273750E0,6.242019653E-2,-9.175918579E-2,9.778265991E0,9.778895736E0
7.029304750E0,8.951385498E-2,-9.430389404E-2,9.795031128E0,9.795894076E0
7.039336750E0,7.604187012E-2,-8.786727905E-2,9.791588287E0,9.792277785E0
7.049367750E0,8.921447754E-2,-7.170089722E-2,9.772727509E0,9.773397730E0
7.059398750E0,7.259902954E-2,-9.056167603E-2,9.783804474E0,9.784492936E0
7.069430750E0,5.763015747E-2,-7.903564453E-2,9.803264008E0,9.803751989E0
7.079461750E0,5.733078003E-2,-7.304809570E-2,9.794282684E0,9.794722872E0
7.089492750E0,6.631210327E-2,-7.918533325E-2,9.772278442E0,9.772824237E0
7.099523750E0,5.418731689E-2,-8.996292114E-2,9.765093384E0,9.765658113E0
7.109554750E0,5.583389282E-2,-9.011260986E-2,9.792486420E0,9.793060195E0
7.119584750E0,5.673202515E-2,-8.382568359E-2,9.777218170E0,9.777742092E0
7.129616750E0,8.786727905E-2,-1.011895752E-1,9.789642334E0,9.790559586E0
7.139646750E0,6.481521606E-2,-8.577163696E-2,9.781409454E0,9.782000240E0
7.149677750E0,5.044509888E-2,-7.499404907E-2,9.776918793E0,9.777336544E0
7.159709750E0,5.792953491E-2,-8.143066406E-2,9.785900116E0,9.786410367E0
7.169740750E0,6.346801758E-2,-7.843688965E-2,9.776320038E0,9.776840697E0
7.179772750E0,4.505630493E-2,-7.409591675E-2,9.785001984E0,9.785386252E0
7.189803750E0,4.685256958E-2,-9.984237671E-2,9.764195251E0,9.764818102E0
7.199833750E0,5.733078003E-2,-9.774673462E-2,9.786049805E0,9.786705882E0
7.209863750E0,6.691085815E-2,-9.520202637E-2,9.786798248E0,9.787489997E0
7.219894750E0,6.137237549E-2,-8.891510010E-2,9.776619415E0,9.777216355E0
7.229924750E0,5.269042969E-2,-7.873626709E-2,9.776320038E0,9.776779079E0
7.239955750E0,6.780899048E-2,-8.607101440E-2,9.784702606E0,9.785316110E0
7.249986750E0,6.975494385E-2,-8.592132568E-2,9.793534241E0,9.794159543E0
7.260018750E0,7.065307617E-2,-7.649093628E-2,9.769134979E0,9.769689911E0
7.270048750E0,6.316864014E-2,-8.951385498E-2,9.776170349E0,9.776784221E0
7.280079750E0,5.852828979E-2,-8.577163696E-2,9.793833618E0,9.794384068E0
7.290110750E0,5.972579956E-2,-7.364685059E-2,9.789342957E0,9.789802171E0
7.300142750E0,6.361770630E-2,-7.529342651E-2,9.778715057E0,9.779211854E0
7.310173750E0,5.852828979E-2,-8.547225952E-2,9.781409454E0,9.781957983E0
7.320204750E0,6.945556641E-2,-8.053253174E-2,9.764045563E0,9.764624689E0
7.330236750E0,9.175918579E-2,-9.819580078E-2,9.773625641E0,9.774549623E0
7.340267750E0,8.397537231E-2,-9.475296021E-2,9.781708832E0,9.782528183E0
7.350299750E0,5.792953491E-2,-6.930587769E-2,9.778116302E0,9.778533508E0
7.360330750E0,5.777984619E-2,-5.733078003E-2,9.776020660E0,9.776359511E0
7.370360750E0,5.748046875E-2,-8.622070312E-2,9.784702606E0,9.785251305E0
7.380391750E0,5.658233643E-2,-7.574249268E-2,9.779014435E0,9.779471448E0
7.390422750E0,5.328918457E-2,-9.789642334E-2,9.762848053E0,9.763484294E0
7.400454750E0,4.775070190E-2,-8.187973022E-2,9.778265991E0,9.778725388E0
7.410485750E0,7.334747314E-2,-8.532257080E-2,9.789342957E0,9.789989546E0
7.420516750E0,8.038284302E-2,-9.819580078E-2,9.786798248E0,9.787620945E0
7.430547750E0,8.038284302E-2,-9.475296021E-2,9.791887665E0,9.792676017E0
7.440580750E0,6.122268677E-2,-9.550140381E-2,9.780361633E0,9.781019498E0
7.450612750E0,5.448669434E-2,-9.011260986E-2,9.776469727E0,9.777036841E0
7.460644750E0,6.616241455E-2,-7.873626709E-2,9.777816925E0,9.778357770E0
7.470675750E0,2.978805542E-2,-7.409591675E-2,9.775421906E0,9.775748103E0
7.480706750E0,3.457809448E-2,-8.981323242E-2,9.790241089E0,9.790714103E0
7.490738750E0,5.613327026E-2,-9.370513916E-2,9.779164124E0,9.779774157E0
7.500769750E0,7.813751221E-2,-8.756790161E-2,9.772278442E0,9.772983146E0
7.510800750E0,5.074447632E-2,-6.256988525E-2,9.766440582E0,9.766772836E0
7.520831750E0,5.613327026E-2,-6.691085815E-2,9.771230621E0,9.771620943E0
7.530861750E0,6.601272583E-2,-7.185058594E-2,9.789043579E0,9.789529834E0
7.540891750E0,8.143066406E-2,-6.107299805E-2,9.780511322E0,9.781040977E0
7.550921750E0,7.140151978E-2,-8.756790161E-2,9.771679688E0,9.772332896E0
7.560952750E0,6.421646118E-2,-9.131011963E-2,9.775272217E0,9.775909584E0
7.570983750E0,6.481521606E-2,-8.472381592E-2,9.775272217E0,9.775854236E0
7.581014750E0,5.164260864E-2,-8.861572266E-2,9.779164124E0,9.779701972E0
7.591045750E0,4.535568237E-2,-7.888595581E-2,9.787397003E0,9.787819994E0
7.601076750E0,5.688171387E-2,-9.235794067E-2,9.778864746E0,9.779466307E0
7.611107750E0,4.849914551E-2,-8.412506104E-2,9.776918793E0,9.777400998E0
7.621139750E0,6.571334839E-2,-8.696914673E-2,9.776170349E0,9.776778026E0
7.631170750E0,6.092330933E-2,-1.029858398E-1,9.787546692E0,9.788278091E0
7.641201750E0,5.942642212E-2,-7.694000244E-2,9.789941711E0,9.790424402E0
7.651231750E0,5.777984619E-2,-9.834548950E-2,9.767638092E0,9.768304062E0
7.661262750E0,7.334747314E-2,-7.080276489E-2,9.767039337E0,9.767571361E0
7.671293750E0,6.376739502E-2,-7.035369873E-2,9.764195251E0,9.764656923E0
7.681324750E0,6.346801758E-2,-8.038284302E-2,9.776320038E0,9.776856503E0
7.691354750E0,5.388793945E-2,-7.200027466E-2,9.758207703E0,9.758622112E0
7.701384750E0,6.885681152E-2,-5.987548828E-2,9.773625641E0,9.774051591E0
7.711414750E0,7.514373779E-2,-6.077362061E-2,9.793085175E0,9.793562031E0
7.721444750E0,8.622070312E-2,-9.415420532E-2,9.791887665E0,9.792719901E0
7.731474750E0,6.885681152E-2,-1.055305481E-1,9.774374084E0,9.775186274E0
7.741505750E0,7.259902954E-2,-9.624984741E-2,9.788444824E0,9.789187235E0
7.751535750E0,5.508544922E-2,-8.607101440E-2,9.771829376E0,9.772363685E0
7.761566750E0,3.637435913E-2,-8.217910767E-2,9.781708832E0,9.782121660E0
7.771597750E0,6.361770630E-2,-9.340576172E-2,9.791588287E0,9.792240450E0
7.781628750E0,6.017486572E-2,-8.846603394E-2,9.780062256E0,9.780647473E0
7.791658750E0,4.640350342E-2,-8.996292114E-2,9.777068481E0,9.777592480E0
7.801689750E0,6.481521606E-2,-9.086105347E-2,9.793384552E0,9.794020509E0
7.811720750E0,5.254074097E-2,-1.022373962E-1,9.782307587E0,9.782982916E0
7.821750750E0,5.478607178E-2,-8.292755127E-2,9.773176575E0,9.773681950E0
7.831780750E0,7.140151978E-2,-8.442443848E-2,9.765991516E0,9.766617427E0
7.841811750E0,5.269042969E-2,-8.861572266E-2,9.778864746E0,9.779408200E0
7.851842750E0,6.810836792E-2,-9.265731812E-2,9.777517548E0,9.778193776E0
7.861872750E0,8.352630615E-2,-8.262817383E-2,9.783056030E0,9.783761513E0
7.871903750E0,6.047424316E-2,-7.903564453E-2,9.766739960E0,9.767246962E0
7.881933750E0,5.074447632E-2,-7.843688965E-2,9.787846069E0,9.788291885E0
7.891963750E0,6.137237549E-2,-7.140151978E-2,9.786648560E0,9.787101449E0
7.901993750E0,8.023315430E-2,-7.993377686E-2,9.778265991E0,9.778921851E0
7.912023750E0,6.182144165E-2,-7.873626709E-2,9.779164124E0,9.779676490E0
7.922053750E0,6.301895142E-2,-9.460327148E-2,9.783654785E0,9.784315107E0
7.932083583E0,6.616241455E-2,-8.861572266E-2,9.779762878E0,9.780388140E0
7.942114583E0,8.008346558E-2,-1.077758789E-1,9.772877197E0,9.773799554E0
7.952144583E0,7.110214233E-2,-9.235794067E-2,9.780960388E0,9.781654851E0
7.962175583E0,5.493576050E-2,-9.430389404E-2,9.775571594E0,9.776180806E0
7.972205583E0,7.050338745E-2,-7.903564453E-2,9.781708832E0,9.782282199E0
7.982236583E0,7.499404907E-2,-7.664062500E-2,9.785151672E0,9.785739172E0
7.992266583E0,5.718109131E-2,-7.634124756E-2,9.771380310E0,9.771845825E0
8.002296583E0,8.502319336E-2,-7.529342651E-2,9.764494629E0,9.765155063E0
8.012327583E0,5.777984619E-2,-8.098159790E-2,9.774074707E0,9.774580958E0
8.022357583E0,4.864883423E-2,-7.140151978E-2,9.802066498E0,9.802447272E0
8.032387583E0,5.927673340E-2,-8.158035278E-2,9.773775330E0,9.774295539E0
8.042418583E0,5.643264771E-2,-8.262817383E-2,9.766141205E0,9.766653782E0
8.052449583E0,8.592132568E-2,-6.661148071E-2,9.787696381E0,9.788300159E0
8.062481583E0,5.882766724E-2,-8.547225952E-2,9.781858521E0,9.782408820E0
8.072511583E0,4.340972900E-2,-7.918533325E-2,9.772278442E0,9.772695671E0
8.082542583E0,4.939727783E-2,-8.232879639E-2,9.762997742E0,9.763469825E0
8.092572583E0,8.412506104E-2,-9.550140381E-2,9.771979065E0,9.772807805E0
8.102602583E0,6.825805664E-2,-8.607101440E-2,9.778116302E0,9.778733344E0
8.112633583E0,6.975494385E-2,-8.158035278E-2,9.762398987E0,9.762989045E0
8.122664583E0,8.008346558E-2,-8.921447754E-2,9.761051788E0,9.761787982E0
8.132695583E0,7.469467163E-2,-9.190887451E-2,9.784852295E0,9.785569016E0
8.142725583E0,6.137237549E-2,-8.696914673E-2,9.792336731E0,9.792915238E0
8.152756583E0,5.134323120E-2,-1.016386414E-1,9.772128754E0,9.772792176E0
8.162787583E0,6.152206421E-2,-8.981323242E-2,9.786947937E0,9.787553387E0
8.172817583E0,6.706054688E-2,-8.487350464E-2,9.801767120E0,9.802363965E0
8.182848583E0,4.954696655E-2,-8.352630615E-2,9.779313812E0,9.779796020E0
8.192879583E0,6.721023560E-2,-6.631210327E-2,9.783205719E0,9.783661311E0
8.202910583E0,6.331832886E-2,-8.292755127E-2,9.782008209E0,9.782564633E0
8.212941583E0,6.960525513E-2,-8.427474976E-2,9.773326263E0,9.773937455E0
8.222971583E0,7.439529419E-2,-7.559280396E-2,9.794881439E0,9.795455647E0
8.233002583E0,7.574249268E-2,-7.035369873E-2,9.770931244E0,9.771478084E0
8.243033583E0,8.068222046E-2,-8.367599487E-2,9.768685913E0,9.769377450E0
8.253063583E0,6.316864014E-2,-8.951385498E-2,9.783654785E0,9.784268187E0
8.263093583E0,5.014572144E-2,-8.442443848E-2,9.785900116E0,9.786392755E0
8.273123583E0,6.271957397E-2,-9.400451660E-2,9.773925018E0,9.774578296E0
8.283153583E0,6.107299805E-2,-8.412506104E-2,9.778864746E0,9.779417297E0
8.293183583E0,4.625381470E-2,-9.505233765E-2,9.800120544E0,9.800690641E0
8.303213583E0,6.092330933E-2,-8.786727905E-2,9.785301361E0,9.785885501E0
8.313243583E0,6.361770630E-2,-9.145980835E-2,9.772727509E0,9.773362526E0
8.323272583E0,7.409591675E-2,-1.007405090E-1,9.784552917E0,9.785352045E0
8.333302583E0,8.292755127E-2,-1.022373962E-1,9.793384552E0,9.794269266E0
8.343332583E0,5.134323120E-2,-8.098159790E-2,9.782756653E0,9.783226557E0
8.353361583E0,6.017486572E-2,-7.918533325E-2,9.770931244E0,9.771437392E0
8.363391583E0,6.900650024E-2,-7.679031372E-2,9.789642334E0,9.790186703E0
8.373421583E0,6.855743408E-2,-6.885681152E-2,9.801318054E0,9.801799681E0
8.383451583E0,5.987548828E-2,-6.481521606E-2,9.763746185E0,9.764144901E0
8.393480583E0,5.942642212E-2,-7.679031372E-2,9.770482178E0,9.770964652E0
8.403511583E0,6.451583862E-2,-7.155120850E-2,9.791737976E0,9.792211929E0
8.413541583E0,6.541397095E-2,-7.858657837E-2,9.789492645E0,9.790026613E0
8.423571583E0,6.900650024E-2,-8.472381592E-2,9.783355408E0,9.783965610E0
8.433601583E0,7.439529419E-2,-8.143066406E-2,9.782157898E0,9.782779705E0
8.443631583E0,7.424560547E-2,-8.068222046E-2,9.777068481E0,9.777683270E0
8.453661583E0,5.703140259E-2,-9.565109253E-2,9.791288910E0,9.791922193E0
8.463691583E0,7.050338745E-2,-8.128097534E-2,9.790241089E0,9.790832340E0
8.473720583E0,6.212081909E-2,-8.831634521E-2,9.775571594E0,9.776167898E0
8.483750583E0,4.340972900E-2,-9.340576172E-2,9.782457275E0,9.782999509E0
8.493781583E0,6.182144165E-2,-8.517288208E-2,9.776469727E0,9.777036188E0
8.503810583E0,5.688171387E-2,-8.726852417E-2,9.769883423E0,9.770438753E0
8.513840583E0,5.074447632E-2,-9.280700684E-2,9.763297119E0,9.763870072E0
8.523870583E0,6.301895142E-2,-8.143066406E-2,9.763596497E0,9.764139434E0
8.533900583E0,5.777984619E-2,-7.110214233E-2,9.779164124E0,9.779593293E0
8.543929583E0,6.646179199E-2,-8.143066406E-2,9.789043579E0,9.789607873E0
8.553959583E0,7.020401001E-2,-8.098159790E-2,9.780960388E0,9.781547564E0
8.563989583E0,6.765930176E-2,-8.307723999E-2,9.761949921E0,9.762537880E0
8.574019583E0,7.723937988E-2,-9.325607300E-2,9.783654785E0,9.784404099E0
8.584049583E0,6.481521606E-2,-8.158035278E-2,9.796977081E0,9.797531133E0
8.594079583E0,5.748046875E-2,-9.340576172E-2,9.787546692E0,9.788161160E0
8.604109583E0,6.421646118E-2,-8.487350464E-2,9.780062256E0,9.780641339E0
8.614139583E0,7.349716187E-2,-8.801696777E-2,9.780661011E0,9.781333172E0
8.624169583E0,6.870712280E-2,-9.131011963E-2,9.782307587E0,9.782975004E0
8.634199583E0,7.604187012E-2,-9.056167603E-2,9.788594513E0,9.789308777E0
8.644230583E0,7.244934082E-2,-8.367599487E-2,9.785750427E0,9.786376347E0
8.654260583E0,6.735992432E-2,-8.607101440E-2,9.762848053E0,9.763459821E0
8.664290583E0,6.780899048E-2,-8.412506104E-2,9.790241089E0,9.790837332E0
8.674320583E0,6.840774536E-2,-8.008346558E-2,9.775122528E0,9.775689920E0
8.684350583E0,6.361770630E-2,-7.948471069E-2,9.787546692E0,9.788076179E0
8.694379583E0,7.274871826E-2,-8.502319336E-2,9.789941711E0,9.790581190E0
8.704409583E0,4.924758911E-2,-7.888595581E-2,9.773775330E0,9.774217744E0
8.714439583E0,7.918533325E-2,-7.664062500E-2,9.777218170E0,9.777839191E0
8.724469583E0,8.966354370E-2,-7.933502197E-2,9.768685913E0,9.769419536E0
8.734499583E0,6.631210327E-2,-6.930587769E-2,9.767338715E0,9.767809691E0
8.744529583E0,6.182144165E-2,-5.897735596E-2,9.771829376E0,9.772202903E0
8.754559583E0,8.741821289E-2,-8.247848511E-2,9.781708832E0,9.782447154E0
8.764589583E0,7.080276489E-2,-1.035845947E-1,9.778715057E0,9.779519977E0
8.774619583E0,7.738906860E-2,-8.143066406E-2,9.770781555E0,9.771427338E0
8.784649583E0,6.571334839E-2,-9.400451660E-2,9.769733734E0,9.770406968E0
8.794679583E0,6.451583862E-2,-9.026229858E-2,9.790690155E0,9.791318772E0
8.804708583E0,6.541397095E-2,-7.619155884E-2,9.792636108E0,9.793150979E0
8.814738583E0,5.837860107E-2,-8.637039185E-2,9.787696381E0,9.788251547E0
8.824768583E0,5.284011841E-2,-8.217910767E-2,9.776619415E0,9.777107582E0
8.834798583E0,5.358856201E-2,-9.101074219E-2,9.795779572E0,9.796348917E0
8.844828583E0,6.122268677E-2,-7.918533325E-2,9.796078949E0,9.796590290E0
8.854858583E0,5.837860107E-2,-7.454498291E-2,9.773925018E0,9.774383627E0
8.864889583E0,7.155120850E-2,-7.888595581E-2,9.755213928E0,9.755795270E0
8.874918583E0,6.227050781E-2,-7.649093628E-2,9.781559143E0,9.782056417E0
8.884948583E0,5.403762817E-2,-6.032455444E-2,9.784552917E0,9.784888089E0
8.894978583E0,6.765930176E-2,-7.454498291E-2,9.777816925E0,9.778335163E0
8.905008583E0,7.125183105E-2,-7.559280396E-2,9.783205719E0,9.783757215E0
8.915037583E0,6.691085815E-2,-8.098159790E-2,9.776619415E0,9.777183760E0
8.925067583E0,8.337661743E-2,-7.783813477E-2,9.779014435E0,9.779679634E0
8.935102208E0,8.053253174E-2,-7.723937988E-2,9.757159882E0,9.757797926E0
8.945132208E0,5.418731689E-2,-7.080276489E-2,9.770931244E0,9.771338018E0
8.955162208E0,3.772155762E-2,-8.861572266E-2,9.774972839E0,9.775447288E0
8.965192208E0,4.640350342E-2,-9.445358276E-2,9.788145447E0,9.788711154E0
8.975223208E0,5.044509888E-2,-9.310638428E-2,9.787097626E0,9.787670481E0
8.985253208E0,5.508544922E-2,-1.022373962E-1,9.778265991E0,9.778955603E0
8.995283208E0,6.197113037E-2,-9.011260986E-2,9.762848053E0,9.763460596E0
9.005313208E0,6.496490479E-2,-9.086105347E-2,9.777816925E0,9.778454888E0
9.015343208E0,6.765930176E-2,-8.577163696E-2,9.779463501E0,9.780073666E0
9.025373208E0,6.631210327E-2,-7.858657837E-2,9.787696381E0,9.788236490E0
9.035403208E0,5.044509888E-2,-8.517288208E-2,9.802515564E0,9.803015378E0
9.045433208E0,5.029541016E-2,-7.993377686E-2,9.785451050E0,9.785906769E0
9.055463208E0,5.104385376E-2,-8.876541138E-2,9.774074707E0,9.774611049E0
9.065493208E0,6.526428223E-2,-8.681945801E-2,9.778415680E0,9.779018880E0
9.075523208E0,6.765930176E-2,-8.412506104E-2,9.779014435E0,9.779610326E0
9.085554208E0,8.292755127E-2,-6.451583862E-2,9.760303345E0,9.760868847E0
9.095585208E0,6.945556641E-2,-6.152206421E-2,9.758058014E0,9.758499129E0
9.105617208E0,6.361770630E-2,-8.801696777E-2,9.783804474E0,9.784407196E0
9.115648208E0,6.481521606E-2,-8.472381592E-2,9.787846069E0,9.788427341E0
9.125678208E0,7.559280396E-2,-7.634124756E-2,9.780062256E0,9.780652329E0
9.135709208E0,7.364685059E-2,-7.634124756E-2,9.783654785E0,9.784229801E0
9.145740208E0,5.388793945E-2,-7.379653931E-2,9.786349182E0,9.786775779E0
9.155770208E0,3.936813354E-2,-7.244934082E-2,9.774374084E0,9.774721863E0
9.165801208E0,6.376739502E-2,-7.753875732E-2,9.778565369E0,9.779080693E0
9.175832208E0,5.224136353E-2,-8.996292114E-2,9.773625641E0,9.774179283E0
9.185862208E0,5.074447632E-2,-8.412506104E-2,9.779613190E0,9.780106654E0
9.195893208E0,5.658233643E-2,-8.187973022E-2,9.775721283E0,9.776227926E0
9.205925208E0,6.511459351E-2,-8.666976929E-2,9.789043579E0,9.789643801E0
9.215956208E0,6.421646118E-2,-8.277786255E-2,9.767488403E0,9.768050247E0
9.225987208E0,6.451583862E-2,-9.175918579E-2,9.774074707E0,9.774718329E0
9.236017208E0,5.792953491E-2,-7.035369873E-2,9.778715057E0,9.779139719E0
9.246047208E0,6.256988525E-2,-5.598358154E-2,9.782307587E0,9.782667881E0
9.256077208E0,7.005432129E-2,-8.337661743E-2,9.778265991E0,9.778872382E0
9.266108208E0,6.182144165E-2,-7.035369873E-2,9.771380310E0,9.771829138E0
9.276138208E0,5.897735596E-2,-6.616241455E-2,9.786349182E0,9.786750539E0
9.286169208E0,5.718109131E-2,-6.676116943E-2,9.781858521E0,9.782253465E0
9.296199208E0,8.502319336E-2,-8.592132568E-2,9.768386536E0,9.769134400E0
9.306230208E0,6.691085815E-2,-7.888595581E-2,9.788145447E0,9.788692014E0
9.316261208E0,7.753875732E-2,-8.711883545E-2,9.793384552E0,9.794078973E0
9.326292208E0,7.050338745E-2,-8.936416626E-2,9.777667236E0,9.778329779E0
9.336322208E0,8.008346558E-2,-8.891510010E-2,9.774224396E0,9.774956869E0
9.346352208E0,7.978408813E-2,-8.397537231E-2,9.787097626E0,9.787783064E0
9.356382208E0,5.478607178E-2,-9.340576172E-2,9.792785797E0,9.793384493E0
9.366412208E0,5.927673340E-2,-7.903564453E-2,9.778715057E0,9.779214106E0
9.376443208E0,6.002517700E-2,-9.101074219E-2,9.778415680E0,9.779023427E0
9.386473208E0,6.855743408E-2,-7.933502197E-2,9.770482178E0,9.771044783E0
9.396503208E0,6.406677246E-2,-9.475296021E-2,9.787546692E0,9.788215002E0
9.406534208E0,4.610412598E-2,-8.846603394E-2,9.786349182E0,9.786857624E0
9.416564208E0,6.526428223E-2,-8.891510010E-2,9.775272217E0,9.775894447E0
9.426595208E0,7.304809570E-2,-8.966354370E-2,9.764794006E0,9.765478870E0
9.436625208E0,5.957611084E-2,-7.708969116E-2,9.786498871E0,9.786983819E0
9.446655208E0,7.214996338E-2,-8.143066406E-2,9.774673462E0,9.775278915E0
9.456684208E0,6.586303711E-2,-7.484436035E-2,9.774673462E0,9.775181886E0
9.466714208E0,6.691085815E-2,-5.688171387E-2,9.769883423E0,9.770278127E0
9.476745208E0,5.194198608E-2,-7.753875732E-2,9.779014435E0,9.779459778E0
9.486775208E0,5.508544922E-2,-8.053253174E-2,9.772577820E0,9.773064880E0
9.496806208E0,6.975494385E-2,-9.041198730E-2,9.778715057E0,9.779381793E0
9.506836208E0,6.316864014E-2,-8.173004150E-2,9.762997742E0,9.763544181E0
9.516867208E0,5.807922363E-2,-8.352630615E-2,9.781110077E0,9.781639135E0
9.526897208E0,5.433700562E-2,-9.400451660E-2,9.769434357E0,9.770037718E0
9.536927208E0,6.346801758E-2,-8.053253174E-2,9.779762878E0,9.780300386E0
9.546958208E0,5.388793945E-2,-9.116043091E-2,9.780661011E0,9.781234275E0
9.556988208E0,8.562194824E-2,-9.849517822E-2,9.761650543E0,9.762522919E0
9.567018208E0,7.110214233E-2,-7.798782349E-2,9.774374084E0,9.774943803E0
9.577048208E0,6.092330933E-2,-7.484436035E-2,9.777367859E0,9.777844117E0
9.587078208E0,7.214996338E-2,-7.649093628E-2,9.793384552E0,9.793949023E0
9.597109208E0,6.152206421E-2,-7.963439941E-2,9.770931244E0,9.771449431E0
9.607140208E0,4.415817261E-2,-8.217910767E-2,9.764943695E0,9.765389328E0
